state_code,county_code,site_num,poc,date_local,latitude,longitude,state_name,county_name,city_name,cbsa_name,arithmetic_mean,pm25_max,aqi,wind_mean,press_mean,rh_mean,dew_point_max,PRCP,TMAX,TMIN,month,year,season,high_pm25_day
6,59,7,1,2024-08-07,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",11.863889,19.3,56.5,105.3375,1009.166667,84.833333,99.0,0.0,27.8,18.9,8,2024,Summer,0
6,59,7,1,2024-08-08,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",11.684722333333333,16.7,55.5,103.49375,1007.041667,80.166667,97.0,0.0,25.0,17.2,8,2024,Summer,0
6,59,7,1,2024-08-09,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",9.0875,12.0,50.0,100.4333335,1005.75,77.416667,98.0,0.0,23.9,17.2,8,2024,Summer,0
6,59,7,1,2024-08-10,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",10.458333333333334,18.4,53.5,113.50625,1005.875,78.208333,99.0,0.0,26.7,17.8,8,2024,Summer,0
6,59,7,1,2024-08-11,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",13.091666666666667,19.8,58.0,109.6520835,1007.333333,79.375,96.0,0.0,25.6,18.9,8,2024,Summer,0
6,59,7,1,2024-08-12,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",11.333333333333334,19.3,55.0,101.1208335,1007.125,76.5,97.0,0.0,24.4,18.9,8,2024,Summer,0
6,59,7,1,2024-08-13,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",9.429166666666667,17.9,51.5,94.0958335,1007.083333,77.0,99.0,0.0,25.6,18.3,8,2024,Summer,0
6,59,7,1,2024-08-14,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",12.358333333333334,22.6,56.5,97.32499999999999,1007.791667,75.958333,99.0,0.0,25.0,18.3,8,2024,Summer,0
6,59,7,1,2024-08-15,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",11.530555666666666,22.8,55.5,95.6708335,1006.291667,74.416667,99.0,0.0,25.6,18.3,8,2024,Summer,0
6,59,7,1,2024-08-16,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",9.063158,15.9,50.0,95.5645835,1005.958333,82.708333,99.0,0.0,27.8,19.4,8,2024,Summer,0
6,59,7,1,2024-08-17,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",9.861111,14.9,52.5,101.70625000000001,1006.958333,82.0,95.0,0.0,25.0,19.4,8,2024,Summer,0
6,59,7,1,2024-08-18,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",10.785507333333333,18.1,54.0,97.31875,1007.458333,75.625,92.0,0.0,24.4,18.9,8,2024,Summer,0
6,59,7,1,2024-08-19,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",9.590277666666667,14.9,51.5,95.20625,1007.791667,64.291667,96.0,0.0,26.1,18.3,8,2024,Summer,0
6,59,7,1,2024-08-20,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",11.304166666666667,20.6,55.0,91.925,1007.208333,55.625,89.0,0.0,27.8,18.9,8,2024,Summer,0
6,59,7,1,2024-08-21,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",11.450000000000001,17.4,55.5,88.30833349999999,1007.625,71.166667,96.0,0.0,28.9,18.3,8,2024,Summer,0
6,59,7,1,2024-08-22,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",10.708333333333334,16.5,54.0,87.2791665,1007.458333,80.375,99.0,0.0,25.0,18.9,8,2024,Summer,0
6,59,7,1,2024-08-23,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",8.684722333333333,15.2,47.5,93.310417,1008.125,72.625,96.0,0.0,25.0,17.2,8,2024,Summer,0
6,59,7,1,2024-08-24,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",9.127777666666667,12.0,50.0,87.5833335,1009.916667,70.708333,90.0,0.0,24.4,16.1,8,2024,Summer,0
6,59,7,1,2024-08-25,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",10.929166666666667,18.6,53.5,88.71041699999999,1010.625,67.333333,89.0,0.0,25.6,17.2,8,2024,Summer,0
6,59,7,1,2024-08-26,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",12.936110999999999,32.8,58.0,82.6291665,1010.416667,60.791667,83.0,0.0,26.1,17.8,8,2024,Summer,0
6,59,7,1,2024-08-27,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",13.261111,17.6,58.5,105.51041699999999,1008.666667,78.708333,97.0,0.0,22.8,17.2,8,2024,Summer,0
6,59,7,1,2024-08-28,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",13.330555666666667,19.6,58.0,100.82499999999999,1008.416667,81.916667,99.0,0.0,22.8,17.2,8,2024,Summer,0
6,59,7,1,2024-08-29,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",13.276389,20.6,58.5,115.13749999999999,1009.25,80.125,96.0,0.0,23.3,17.2,8,2024,Summer,0
6,59,7,1,2024-08-30,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",12.854166666666666,27.0,57.0,107.3645835,1009.833333,87.791667,99.0,0.0,22.2,16.7,8,2024,Summer,0
6,59,7,1,2024-08-31,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",12.980555666666666,22.3,57.5,94.9208335,1008.0,83.833333,99.0,0.0,23.9,17.2,8,2024,Summer,0
6,59,7,1,2024-09-01,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",11.995833333333332,18.6,56.0,102.4041665,1006.541667,87.083333,99.0,0.0,25.0,18.9,9,2024,Fall,0
6,59,7,1,2024-09-02,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",13.033333333333333,21.8,58.0,102.19166650000001,1006.125,84.083333,99.0,0.0,25.0,18.9,9,2024,Fall,0
6,59,7,1,2024-09-03,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",13.541666666666666,23.0,58.5,106.4625,1005.958333,79.541667,99.0,0.0,25.0,18.9,9,2024,Fall,0
6,59,7,1,2024-09-04,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",11.356944333333333,19.8,55.0,105.3104165,1006.25,62.083333,99.0,0.0,26.7,18.9,9,2024,Fall,0
6,59,7,1,2024-09-05,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",11.620833333333332,19.6,55.5,101.6625,1004.958333,56.291667,86.0,0.0,30.6,20.6,9,2024,Fall,0
6,59,7,1,2024-09-06,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",15.077777666666668,21.3,62.0,101.7125,1003.708333,60.666667,93.0,0.0,38.9,22.8,9,2024,Fall,0
6,59,7,1,2024-09-07,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",18.915277666666668,28.9,69.0,106.30833349999999,1002.166667,60.5,92.0,0.0,31.7,22.2,9,2024,Fall,0
6,59,7,1,2024-09-08,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",16.130555666666666,27.0,63.5,118.95625,1001.25,47.041667,78.0,0.0,33.3,21.7,9,2024,Fall,0
6,59,7,1,2024-09-09,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",14.973611,57.5,62.0,107.5625,1002.875,44.125,70.0,0.0,30.6,22.2,9,2024,Fall,0
6,59,7,1,2024-09-10,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",10.626389000000001,16.4,53.5,93.76875,1003.791667,60.625,80.0,0.0,23.9,17.2,9,2024,Fall,0
6,59,7,1,2024-09-11,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",7.204166666666667,11.3,40.0,87.52291650000001,1002.458333,81.458333,97.0,0.0,23.9,16.1,9,2024,Fall,0
6,59,7,1,2024-09-12,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",9.751389000000001,15.4,52.0,92.38749999999999,1000.916667,79.0,92.0,0.0,23.9,17.2,9,2024,Fall,0
6,59,7,1,2024-09-13,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",9.245833333333334,16.2,51.0,99.63125000000001,1003.458333,77.625,88.0,0.0,24.4,18.3,9,2024,Fall,0
6,59,7,1,2024-09-14,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",11.618055666666669,18.4,54.5,115.81875,1005.416667,78.458333,88.0,0.0,25.0,17.2,9,2024,Fall,0
6,59,7,1,2024-09-15,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",9.630555666666666,16.5,48.0,127.25625000000001,1005.375,78.083333,87.0,0.0,22.8,17.8,9,2024,Fall,0
6,59,7,1,2024-09-16,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",6.841666666666666,12.5,36.5,111.0604165,1005.625,73.958333,89.0,0.0,21.7,16.7,9,2024,Fall,0
6,59,7,1,2024-09-17,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",7.852777666666667,15.2,43.5,78.2395835,1007.583333,69.541667,85.0,0.0,22.2,14.4,9,2024,Fall,0
6,59,7,3,2024-09-18,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",8.615,18.6,48.0,80.45625000000001,1005.25,76.583333,90.0,0.0,22.2,15.6,9,2024,Fall,0
6,59,7,3,2024-09-19,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",6.7145835,10.1,37.0,91.3270835,1005.833333,83.75,99.0,0.0,21.7,17.2,9,2024,Fall,0
6,59,7,3,2024-09-20,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",8.022916500000001,11.8,44.0,111.38333300000001,1005.916667,80.458333,95.0,0.0,21.1,17.2,9,2024,Fall,0
6,59,7,1,2024-09-21,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",8.726389,18.1,46.5,93.747917,1006.75,82.75,95.0,0.0,22.8,16.7,9,2024,Fall,0
6,59,7,1,2024-09-22,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",14.575000000000001,25.0,60.5,125.80625,1005.958333,85.25,99.0,0.0,21.1,16.1,9,2024,Fall,0
6,59,7,1,2024-09-23,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",15.941666666666668,28.0,63.0,109.27291650000001,1004.125,87.375,99.0,0.0,20.0,15.6,9,2024,Fall,0
6,59,7,1,2024-09-24,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",10.636111,19.6,52.0,104.91250000000001,1004.041667,86.291667,99.0,0.0,20.6,16.1,9,2024,Fall,0
6,59,7,1,2024-09-25,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",11.888888999999999,20.1,55.0,126.48125,1004.583333,83.708333,97.0,0.0,19.4,16.1,9,2024,Fall,0
6,59,7,1,2024-09-26,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",11.336363666666665,21.1,54.5,119.48750000000001,1005.166667,84.458333,99.0,0.0,21.1,15.6,9,2024,Fall,0
6,59,7,1,2024-09-27,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",13.344444333333334,25.2,58.0,98.5625,1004.958333,87.833333,99.0,0.0,19.4,15.0,9,2024,Fall,0
6,59,7,1,2024-09-28,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",16.338888999999998,30.9,63.5,123.20833300000001,1005.625,84.583333,99.0,0.0,19.4,14.4,9,2024,Fall,0
6,59,7,1,2024-09-29,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",15.673611,30.3,62.0,120.8291665,1005.791667,82.958333,99.0,0.0,20.6,15.0,9,2024,Fall,0
6,59,7,1,2024-09-30,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",13.218055666666666,24.5,58.0,95.3770835,1005.5,87.291667,99.0,0.0,22.2,15.6,9,2024,Fall,0
6,59,7,1,2024-10-01,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",13.152777666666665,29.4,57.5,116.38541699999999,1006.583333,77.875,99.0,0.0,21.7,15.6,10,2024,Fall,0
6,59,7,1,2024-10-02,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",10.152777666666667,17.9,52.5,100.410417,1003.291667,82.208333,99.0,0.0,21.7,16.1,10,2024,Fall,0
6,59,7,1,2024-10-03,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",12.876389000000001,18.6,57.5,97.089583,1002.958333,89.583333,99.0,0.0,25.6,16.7,10,2024,Fall,0
6,59,7,1,2024-10-04,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",15.459722333333332,25.0,62.0,108.4979165,1006.583333,87.416667,99.0,0.0,27.8,17.8,10,2024,Fall,0
6,59,7,1,2024-10-05,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",19.526388999999998,38.6,69.5,99.89999999999999,1007.958333,88.166667,99.0,0.0,21.1,16.7,10,2024,Fall,0
6,59,7,1,2024-10-06,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",15.752777666666667,28.9,61.5,96.94583349999999,1007.333333,86.5,99.0,0.0,21.1,16.1,10,2024,Fall,0
6,59,7,1,2024-10-07,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",12.9375,28.0,57.0,107.0104165,1005.458333,86.208333,99.0,0.0,20.6,15.6,10,2024,Fall,0
6,59,7,1,2024-10-08,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",13.855555666666666,26.5,58.5,103.4958335,1005.083333,84.583333,99.0,0.0,20.6,15.0,10,2024,Fall,0
6,59,7,1,2024-10-09,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",16.541666666666668,27.0,65.0,92.06875,1007.625,89.083333,99.0,0.0,20.6,16.7,10,2024,Fall,0
6,59,7,1,2024-10-10,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",19.206944333333336,33.0,68.5,105.71458349999999,1009.333333,82.458333,99.0,0.0,21.7,16.7,10,2024,Fall,0
6,59,7,1,2024-10-11,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",18.856944333333335,34.0,67.5,119.16458300000001,1010.375,79.708333,99.0,0.0,20.6,15.0,10,2024,Fall,0
6,59,7,1,2024-10-12,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",12.076388999999999,28.9,55.5,89.4916665,1011.125,88.458333,99.0,0.0,21.1,15.6,10,2024,Fall,0
6,59,7,1,2024-10-13,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",9.430555666666665,14.9,47.0,88.98125,1010.333333,87.791667,99.0,0.0,22.2,15.6,10,2024,Fall,0
6,59,7,1,2024-10-14,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",7.370833333333334,13.0,38.0,98.94999999999999,1011.25,84.291667,97.0,0.0,22.2,16.7,10,2024,Fall,0
6,59,7,1,2024-10-15,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",8.481944333333333,12.3,44.5,108.21458349999999,1010.416667,87.083333,93.0,0.0,21.7,17.2,10,2024,Fall,0
6,59,7,1,2024-10-16,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",7.619444333333334,13.0,41.0,110.52083300000001,1008.041667,91.416667,96.0,0.0,19.4,17.8,10,2024,Fall,0
6,59,7,1,2024-10-17,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",6.95,10.1,36.5,100.970833,1004.958333,90.041667,98.0,0.0,21.1,16.7,10,2024,Fall,0
6,59,7,1,2024-10-18,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",8.213333333333333,16.9,45.0,84.1208335,1007.125,68.708333,99.0,0.0,28.9,15.0,10,2024,Fall,0
6,59,7,1,2024-10-19,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",10.625,20.6,53.5,89.3104165,1010.833333,50.833333,81.0,0.0,26.1,12.2,10,2024,Fall,0
6,59,7,1,2024-10-20,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",9.862499999999999,20.8,51.0,85.27291699999999,1012.041667,32.833333,49.0,0.0,26.7,14.4,10,2024,Fall,0
6,59,7,1,2024-10-21,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",11.177777666666666,18.8,54.0,95.4104165,1010.958333,40.541667,76.0,0.0,23.9,15.0,10,2024,Fall,0
6,59,7,1,2024-10-22,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",12.390277666666668,25.2,56.5,89.61666699999999,1010.0,44.333333,67.0,0.0,25.0,15.0,10,2024,Fall,0
6,59,7,1,2024-10-23,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",15.044444333333333,37.4,61.5,82.935417,1009.833333,57.833333,96.0,0.0,25.0,15.0,10,2024,Fall,0
6,59,7,1,2024-10-24,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",13.622222333333333,23.3,59.5,93.5375,1007.375,71.458333,99.0,0.0,22.2,13.3,10,2024,Fall,0
6,59,7,1,2024-10-25,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",12.719444333333334,21.8,57.0,96.5104165,1009.541667,87.166667,99.0,0.0,19.4,13.3,10,2024,Fall,0
6,59,7,1,2024-10-26,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",22.627777666666663,32.3,75.5,103.03125,1010.708333,78.083333,99.0,0.0,21.7,13.3,10,2024,Fall,0
6,59,7,1,2024-10-27,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",15.079166666666666,27.5,61.5,82.1333335,1009.583333,79.708333,99.0,0.0,25.0,15.0,10,2024,Fall,0
6,59,7,1,2024-10-28,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",7.9125000000000005,32.1,42.5,86.0604165,1006.791667,87.666667,99.0,0.0,20.0,13.9,10,2024,Fall,0
6,59,7,1,2024-10-29,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",9.344444333333334,24.7,49.5,86.433333,1007.416667,72.75,99.0,0.0,20.6,13.9,10,2024,Fall,0
6,59,7,1,2024-10-30,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",8.808333333333334,16.0,47.0,84.7958335,1012.666667,59.416667,90.0,0.0,23.3,12.2,10,2024,Fall,0
6,59,7,1,2024-10-31,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",11.236111,34.5,55.0,70.0,1011.166667,60.541667,83.0,0.0,20.6,10.6,10,2024,Fall,0
6,59,7,1,2024-11-01,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",13.413889,33.8,58.5,72.03125,1007.833333,59.541667,83.0,0.0,18.9,11.1,11,2024,Fall,0
6,59,7,1,2024-11-02,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",8.826389,22.1,47.0,65.5333335,1007.458333,85.666667,99.0,0.3,18.9,11.7,11,2024,Fall,0
6,59,7,1,2024-11-03,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",8.623611,15.5,45.5,67.71875,1005.25,73.875,99.0,0.0,25.6,12.2,11,2024,Fall,0
6,59,7,1,2024-11-04,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",7.25,15.2,38.5,102.45625,1010.791667,45.083333,87.0,0.0,23.3,12.8,11,2024,Fall,0
6,59,7,1,2024-11-05,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",7.625,16.5,42.5,64.8208335,1007.708333,53.125,89.0,0.0,20.6,11.1,11,2024,Fall,0
6,59,7,1,2024-11-06,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",9.109722333333332,23.8,51.0,40.6520835,1006.875,26.833333,79.0,0.0,25.6,12.8,11,2024,Fall,0
6,59,7,1,2024-11-07,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",5.388889,15.5,29.0,93.76875000000001,1012.958333,16.416667,37.0,0.0,22.8,9.4,11,2024,Fall,0
6,59,7,1,2024-11-08,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",9.409722333333333,21.6,52.0,66.2125,1012.625,25.333333,42.0,0.0,22.8,8.9,11,2024,Fall,0
6,59,7,1,2024-11-09,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",14.647222333333332,35.0,60.5,70.7666665,1008.875,32.25,48.0,0.0,22.2,9.4,11,2024,Fall,0
6,59,7,1,2024-11-10,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",19.368055666666667,30.4,69.0,61.7125,1009.75,45.5,71.0,0.0,21.7,10.0,11,2024,Fall,0
6,59,7,1,2024-11-11,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",16.994444333333334,49.7,65.0,71.9166665,1010.833333,63.083333,92.0,0.0,18.9,8.9,11,2024,Fall,0
6,59,7,1,2024-11-12,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",9.018055666666667,21.1,48.0,79.1954545,1011.318182,67.681818,99.0,0.0,21.7,13.3,11,2024,Fall,0
6,59,7,1,2024-11-13,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",10.765277666666668,27.8,53.5,83.9354165,1011.625,45.083333,84.0,0.0,25.6,12.2,11,2024,Fall,0
6,59,7,1,2024-11-14,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",12.0,31.4,56.5,67.9104165,1007.583333,60.083333,99.0,0.0,21.1,10.6,11,2024,Fall,0
6,59,7,3,2024-11-15,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",8.9416665,15.7,49.0,99.3166665,1005.5,75.458333,99.0,0.0,17.2,12.2,11,2024,Fall,0
6,59,7,1,2024-11-16,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",9.172222333333334,19.3,50.0,64.5333335,1007.416667,60.916667,88.0,0.0,20.0,8.9,11,2024,Fall,0
6,59,7,1,2024-11-17,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",8.694444333333333,15.2,46.5,80.6833335,1008.791667,51.166667,76.0,0.0,20.6,7.2,11,2024,Fall,0
6,59,7,1,2024-11-18,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",11.156944333333334,20.8,55.0,68.9645835,1009.25,70.041667,99.0,0.0,18.3,8.3,11,2024,Fall,0
6,59,7,1,2024-11-19,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",13.924561333333335,26.5,60.0,80.5104165,1011.833333,70.833333,99.0,0.0,20.0,10.0,11,2024,Fall,0
6,59,7,1,2024-11-20,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",14.280555666666666,26.7,60.0,100.0541665,1014.75,43.291667,66.0,0.0,23.3,10.6,11,2024,Fall,0
6,59,7,1,2024-11-21,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",14.797222333333332,25.5,61.0,112.06875,1013.708333,44.125,68.0,0.0,22.8,8.9,11,2024,Fall,0
6,59,7,1,2024-11-22,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",18.526388999999998,48.7,69.0,73.25833300000001,1011.291667,60.333333,99.0,0.0,21.1,8.3,11,2024,Fall,0
6,59,7,1,2024-11-23,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",12.200000000000001,18.3,57.0,81.05833349999999,1010.041667,89.75,99.0,0.0,16.1,9.4,11,2024,Fall,0
6,59,7,1,2024-11-24,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",5.911110999999999,19.8,31.5,108.377083,1012.0,90.291667,99.0,0.0,16.1,11.7,11,2024,Fall,0
6,59,7,1,2024-11-25,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",15.286111,31.8,62.0,88.1479165,1014.375,75.333333,99.0,0.0,21.1,10.6,11,2024,Fall,0
6,59,7,1,2024-11-26,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",9.834722333333334,27.0,50.0,92.99166699999999,1013.25,83.25,98.0,0.0,18.9,13.3,11,2024,Fall,0
6,59,7,1,2024-11-27,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",10.2958335,16.7,52.0,104.625,1010.791667,92.5,99.0,0.3,18.3,13.3,11,2024,Fall,0
6,59,7,1,2024-11-28,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",5.1,5.1,28.0,79.0895835,1010.583333,48.208333,99.0,0.0,23.9,12.8,11,2024,Fall,0
6,59,7,1,2024-11-29,33.83062,-117.93845,California,Orange,Anaheim,"Los Angeles-Long Beach-Anaheim, CA",4.6,4.6,26.0,56.3083335,1010.5,20.833333,54.0,0.0,23.3,14.4,11,2024,Fall,0
